timestamp,open,high,low,close,volume
2025-01-02T05:00:00Z,248.93,249.1,241.8201,243.85,55740731
2025-01-03T05:00:00Z,243.36,244.18,241.89,243.36,40244114
2025-01-06T05:00:00Z,244.31,247.33,243.2,245.0,45045571
2025-01-07T05:00:00Z,242.98,245.55,241.35,242.21,40855960
2025-01-08T05:00:00Z,241.92,243.7123,240.05,242.7,37628940
2025-01-10T05:00:00Z,240.01,240.16,233.0,236.85,61710856
2025-01-13T05:00:00Z,233.53,234.67,229.72,234.4,49630725
2025-01-14T05:00:00Z,234.75,236.12,232.472,233.28,39435294
2025-01-15T05:00:00Z,234.635,238.96,234.43,237.87,39831969
2025-01-16T05:00:00Z,237.35,238.01,228.03,228.26,71759052
2025-01-17T05:00:00Z,232.115,232.29,228.48,229.98,68488301
2025-01-21T05:00:00Z,224.0,224.42,219.38,222.64,98070429
2025-01-22T05:00:00Z,219.79,224.12,219.79,223.83,64126500
2025-01-23T05:00:00Z,224.74,227.03,222.3,223.66,60234760
2025-01-24T05:00:00Z,224.78,225.63,221.41,222.78,54697907
2025-01-27T05:00:00Z,224.02,232.15,223.98,229.86,94863418
2025-01-28T05:00:00Z,230.85,240.19,230.81,238.26,75707569
2025-01-29T05:00:00Z,234.12,239.855,234.01,239.36,45486100
2025-01-30T05:00:00Z,238.665,240.79,237.21,237.59,55658279
2025-01-31T05:00:00Z,247.19,247.19,233.44,236.0,101075128
2025-02-03T05:00:00Z,229.99,231.83,225.7,228.01,73063301
2025-02-04T05:00:00Z,227.25,233.13,226.65,232.8,45067301
2025-02-05T05:00:00Z,228.53,232.67,228.27,232.47,39664989
2025-02-06T05:00:00Z,231.285,233.8,230.425,233.22,29925349
2025-02-07T05:00:00Z,232.6,234.0,227.26,227.63,39707224
2025-02-10T05:00:00Z,229.57,230.585,227.2,227.65,33115645
2025-02-11T05:00:00Z,228.2,235.23,228.13,232.62,53718362
2025-02-12T05:00:00Z,231.2,236.96,230.68,236.87,45243292
2025-02-13T05:00:00Z,236.91,242.3399,235.57,241.53,53614054
2025-02-14T05:00:00Z,241.25,245.55,240.99,244.6,40896227
2025-02-18T05:00:00Z,244.15,245.18,241.84,244.47,48822491
2025-02-19T05:00:00Z,244.66,246.01,243.1604,244.87,32204215
2025-02-20T05:00:00Z,244.94,246.78,244.29,245.83,32316907
2025-02-21T05:00:00Z,245.95,248.69,245.22,245.55,53197431
2025-02-24T05:00:00Z,244.925,248.86,244.42,247.1,51326396
2025-02-25T05:00:00Z,248.0,250.0,244.91,247.04,48013272
2025-02-26T05:00:00Z,244.33,244.98,239.13,240.36,44433564
2025-02-27T05:00:00Z,239.41,242.46,237.06,237.3,41153639
2025-02-28T05:00:00Z,236.95,242.09,230.2,241.84,56833360
2025-03-03T05:00:00Z,241.79,244.0272,236.112,238.03,47183985
2025-03-04T05:00:00Z,237.705,240.07,234.68,235.93,53798062
2025-03-05T05:00:00Z,235.42,236.55,229.23,235.74,47227643
2025-03-06T05:00:00Z,234.435,237.86,233.1581,235.33,45170419
2025-03-07T05:00:00Z,235.105,241.37,234.76,239.07,46273565
2025-03-10T04:00:00Z,235.54,236.16,224.22,227.48,72071197
2025-03-11T04:00:00Z,223.805,225.8399,217.45,220.84,76137410
2025-03-12T04:00:00Z,220.14,221.75,214.91,216.98,62547467
2025-03-13T04:00:00Z,215.95,216.8394,208.42,209.68,61368330
2025-03-14T04:00:00Z,211.25,213.95,209.58,213.49,60107582
2025-03-17T04:00:00Z,213.31,215.22,209.97,214.0,48073426
2025-03-18T04:00:00Z,214.16,215.15,211.49,212.69,42432426
2025-03-19T04:00:00Z,214.22,218.76,213.75,215.24,54385391
2025-03-20T04:00:00Z,213.99,217.4899,212.22,214.1,48862947
2025-03-21T04:00:00Z,211.56,218.84,211.28,218.27,94127768
2025-03-24T04:00:00Z,221.0,221.48,218.58,220.73,44299483
2025-03-25T04:00:00Z,220.77,224.1,220.08,223.75,34493583
2025-03-26T04:00:00Z,223.51,225.02,220.47,221.53,34532656
2025-03-27T04:00:00Z,221.39,224.99,220.5601,223.85,37094774
2025-03-28T04:00:00Z,221.67,223.81,217.68,217.9,39818617
2025-03-31T04:00:00Z,217.005,225.62,216.23,222.13,65299321
2025-04-01T04:00:00Z,219.805,223.68,218.9,223.19,36412740
2025-04-02T04:00:00Z,221.315,225.19,221.02,223.89,35905904
2025-04-03T04:00:00Z,205.54,207.49,201.25,203.19,103419006
2025-04-04T04:00:00Z,193.89,199.88,187.34,188.38,125910913
2025-04-07T04:00:00Z,177.2,194.15,174.62,181.46,160466286
2025-04-08T04:00:00Z,186.7,190.335,169.2101,172.42,120859491
2025-04-09T04:00:00Z,171.95,200.61,171.89,198.85,184395885
2025-04-10T04:00:00Z,189.065,194.7799,183.0,190.42,121879981
2025-04-11T04:00:00Z,186.1,199.54,186.06,198.15,87435915
2025-04-14T04:00:00Z,211.44,212.94,201.1621,202.52,101352911
2025-04-15T04:00:00Z,201.855,203.51,199.8,202.14,51343872
2025-04-16T04:00:00Z,198.36,200.7,192.37,194.27,59732423
2025-04-17T04:00:00Z,197.2,198.8335,194.42,196.98,52164675
2025-04-21T04:00:00Z,193.265,193.8,189.8112,193.16,46742537
2025-04-22T04:00:00Z,196.12,201.59,195.97,199.74,52976371
2025-04-23T04:00:00Z,206.0,208.0,202.799,204.6,52929165
2025-04-24T04:00:00Z,204.89,208.8299,202.94,208.37,47310989
2025-04-25T04:00:00Z,206.365,209.75,206.2,209.28,38222258
2025-04-28T04:00:00Z,210.0,211.5,207.46,210.14,38743074
2025-04-29T04:00:00Z,208.693,212.24,208.37,211.21,36827633
2025-04-30T04:00:00Z,209.3,213.58,206.6705,212.5,52286454
2025-05-01T04:00:00Z,209.08,214.56,208.9,213.32,57365675
2025-05-02T04:00:00Z,206.09,206.99,202.16,205.35,101010621
2025-05-05T04:00:00Z,203.1,204.1,198.21,198.89,69018452
2025-05-06T04:00:00Z,198.21,200.65,197.02,198.51,51216482
2025-05-07T04:00:00Z,199.17,199.44,193.25,196.25,68616943
2025-05-08T04:00:00Z,197.72,200.05,194.6796,197.49,50478872
2025-05-09T04:00:00Z,199.0,200.5399,197.535,198.53,36453923
2025-05-12T04:00:00Z,210.97,211.2679,206.75,210.79,63775814
2025-05-13T04:00:00Z,210.43,213.4,209.0,212.93,51909332
2025-05-14T04:00:00Z,212.43,213.94,210.5801,212.33,49325825
2025-05-15T04:00:00Z,210.95,212.96,209.54,211.45,45029473
2025-05-16T04:00:00Z,212.36,212.57,209.77,211.26,54737850
2025-05-19T04:00:00Z,207.91,209.48,204.26,208.78,46140527
2025-05-20T04:00:00Z,207.67,208.47,205.03,206.86,42496635
2025-05-21T04:00:00Z,205.17,207.04,200.71,202.09,59211774
2025-05-22T04:00:00Z,200.71,202.75,199.7,201.36,46742407
2025-05-23T04:00:00Z,193.665,197.7,193.46,195.27,78432918
2025-05-27T04:00:00Z,198.3,200.74,197.43,200.21,56288475
2025-05-28T04:00:00Z,200.59,202.73,199.9,200.42,45339678
2025-05-29T04:00:00Z,203.575,203.81,198.51,199.95,51477938
2025-05-30T04:00:00Z,199.37,201.96,196.78,200.85,70819942
2025-06-02T04:00:00Z,200.28,202.13,200.12,201.7,35423294
2025-06-03T04:00:00Z,201.35,203.77,200.955,203.27,46381567
2025-06-04T04:00:00Z,202.91,206.24,202.1,202.82,43603985
2025-06-05T04:00:00Z,203.5,204.75,200.15,200.63,55221235
2025-06-06T04:00:00Z,203.0,205.7,202.05,203.92,46607693
2025-06-09T04:00:00Z,204.39,206.0,200.02,201.45,72862557
2025-06-10T04:00:00Z,200.6,204.35,200.57,202.67,54672608
2025-06-11T04:00:00Z,203.5,204.5,198.41,198.78,60989857
2025-06-12T04:00:00Z,199.08,199.68,197.3601,199.2,43904635
2025-06-13T04:00:00Z,199.73,200.37,195.7,196.45,51447349
2025-06-16T04:00:00Z,197.3,198.685,196.5636,198.42,43020691
2025-06-17T04:00:00Z,197.2,198.39,195.21,195.64,38856152
2025-06-18T04:00:00Z,195.94,197.57,195.07,196.58,45394689
2025-06-20T04:00:00Z,198.235,201.7,196.855,201.0,96813542
2025-06-23T04:00:00Z,201.625,202.3,198.96,201.5,55814272
2025-06-24T04:00:00Z,202.59,203.44,200.2,200.3,54064033
2025-06-25T04:00:00Z,201.45,203.67,200.6201,201.56,39525730
2025-06-26T04:00:00Z,201.43,202.64,199.46,201.0,50799121
2025-06-27T04:00:00Z,201.89,203.22,200.0,201.08,73188571
2025-06-30T04:00:00Z,202.01,207.39,199.2607,205.17,91912816
2025-07-01T04:00:00Z,206.665,210.1865,206.1401,207.82,78788867
2025-07-02T04:00:00Z,208.91,213.34,208.14,212.44,67941811
2025-07-03T04:00:00Z,212.145,214.65,211.8101,213.55,34955836
2025-07-07T04:00:00Z,212.68,216.23,208.8,209.95,50228984
2025-07-08T04:00:00Z,210.1,211.43,208.45,210.01,42848928
2025-07-09T04:00:00Z,209.53,211.33,207.22,211.14,48749367
2025-07-10T04:00:00Z,210.505,213.48,210.03,212.41,44443635
2025-07-11T04:00:00Z,210.565,212.13,209.86,211.16,39765812
2025-07-14T04:00:00Z,209.925,210.91,207.54,208.62,38840111
2025-07-15T04:00:00Z,209.22,211.89,208.92,209.11,42296339
2025-07-16T04:00:00Z,210.295,212.4,208.64,210.16,47490532
2025-07-17T04:00:00Z,210.57,211.8,209.59,210.02,48068141
2025-07-18T04:00:00Z,210.87,211.79,209.7045,211.18,48974591
2025-07-21T04:00:00Z,212.1,215.78,211.63,212.48,51377434
2025-07-22T04:00:00Z,213.14,214.95,212.2301,214.4,46404072
2025-07-23T04:00:00Z,215.0,215.15,212.41,214.15,46989301
2025-07-24T04:00:00Z,213.9,215.69,213.53,213.76,46022620
2025-07-25T04:00:00Z,214.7,215.24,213.4,213.88,40268781
2025-07-28T04:00:00Z,214.03,214.845,213.06,214.05,37858017
2025-07-29T04:00:00Z,214.175,214.81,210.82,211.27,51411723
2025-07-30T04:00:00Z,211.895,212.39,207.72,209.05,45512514
2025-07-31T04:00:00Z,208.49,209.84,207.16,207.57,80698431
2025-08-01T04:00:00Z,210.865,213.58,201.5,202.38,104434473
2025-08-04T04:00:00Z,204.505,207.88,201.675,203.35,75109298
2025-08-05T04:00:00Z,203.4,205.34,202.16,202.92,44155079
2025-08-06T04:00:00Z,205.63,215.38,205.59,213.25,108483103
2025-08-07T04:00:00Z,218.875,220.85,216.58,220.03,90224834
