timestamp,open,high,low,close,volume
2025-09-03T04:00:00Z,335.2,343.33,328.51,334.09,88733288
2025-09-04T04:00:00Z,336.15,338.89,331.48,338.53,60711033
2025-09-05T04:00:00Z,348.0,355.87,344.6801,350.84,108989785
2025-09-08T04:00:00Z,354.64,358.44,344.84,346.4,75208290
2025-09-09T04:00:00Z,348.44,350.77,343.82,346.97,53815991
2025-09-10T04:00:00Z,350.55,356.33,346.07,347.79,72121679
2025-09-11T04:00:00Z,350.17,368.99,347.6,368.81,103756010
2025-09-12T04:00:00Z,370.94,396.6899,370.24,395.94,168156391
2025-09-15T04:00:00Z,423.13,425.7,402.43,410.04,163823667
2025-09-16T04:00:00Z,414.495,423.25,411.43,421.62,104285721
2025-09-17T04:00:00Z,415.75,428.3121,409.67,425.86,106133532
2025-09-18T04:00:00Z,428.865,432.2199,416.56,416.85,90454509
2025-09-19T04:00:00Z,421.82,429.47,421.72,426.07,93131034
2025-09-22T04:00:00Z,431.11,444.98,429.13,434.21,97108777
2025-09-23T04:00:00Z,439.88,440.97,423.72,425.85,83422691
2025-09-24T04:00:00Z,429.83,444.21,429.0301,442.79,93133570
2025-09-25T04:00:00Z,435.24,435.35,419.08,423.39,96746426
2025-09-26T04:00:00Z,428.3,440.47,421.02,440.4,101628160
2025-09-29T04:00:00Z,444.35,450.98,439.5,443.21,79491510
2025-09-30T04:00:00Z,441.52,445.0,433.12,444.72,74357960
2025-10-01T04:00:00Z,443.8,462.29,440.75,459.46,98122285
2025-10-02T04:00:00Z,470.54,470.75,435.57,436.0,137008950
2025-10-03T04:00:00Z,443.285,446.77,416.575,429.83,133188180
2025-10-06T04:00:00Z,440.75,453.55,436.69,453.25,85324878
2025-10-07T04:00:00Z,447.82,452.68,432.4501,433.09,102296082
2025-10-08T04:00:00Z,437.57,441.33,425.23,438.69,71192128
2025-10-09T04:00:00Z,431.81,436.35,426.18,435.54,69339928
2025-10-10T04:00:00Z,436.54,443.13,411.45,413.49,112107870
2025-10-13T04:00:00Z,423.53,436.89,419.7,435.9,79552785
2025-10-14T04:00:00Z,426.79,434.2,417.86,429.24,72669438
2025-10-15T04:00:00Z,434.9,440.51,426.3301,435.15,71558185
2025-10-16T04:00:00Z,434.73,439.35,421.3101,428.75,77189889
2025-10-17T04:00:00Z,425.5,441.4558,423.6,439.31,89331578
2025-10-20T04:00:00Z,443.865,449.8,440.61,447.43,63718971
2025-10-21T04:00:00Z,445.755,449.3,442.05,442.6,54412169
2025-10-22T04:00:00Z,443.45,445.539,429.0,438.97,84023458
2025-10-23T04:00:00Z,420.0,449.3999,413.9,448.98,126709833
2025-10-24T04:00:00Z,446.83,451.68,430.17,433.72,94727774
2025-10-27T04:00:00Z,439.98,460.16,438.69,452.42,105867547
2025-10-28T04:00:00Z,454.775,467.0,451.6,460.55,80185667
2025-10-29T04:00:00Z,462.5,465.7,452.65,461.51,67983544
2025-10-30T04:00:00Z,451.05,455.0607,439.61,440.1,72447938
2025-10-31T04:00:00Z,446.75,458.0,443.6855,456.56,83135787
2025-11-03T05:00:00Z,455.99,474.07,453.8,468.37,84595244
2025-11-04T05:00:00Z,454.46,460.22,443.6,444.26,87756644
2025-11-05T05:00:00Z,452.05,466.3299,440.71,462.07,85573015
2025-11-06T05:00:00Z,461.96,467.45,435.09,445.91,109622907
2025-11-07T05:00:00Z,437.92,439.36,421.88,429.52,103471495
2025-11-10T05:00:00Z,439.6,449.6715,433.36,445.23,76515907
2025-11-11T05:00:00Z,439.4,442.49,432.36,439.62,60533237
2025-11-12T05:00:00Z,442.15,442.329,426.56,430.6,58513520
2025-11-13T05:00:00Z,423.13,424.5,396.34,401.99,118948032
2025-11-14T05:00:00Z,386.3,412.19,382.78,404.35,105506682
2025-11-17T05:00:00Z,398.74,423.96,398.74,408.92,102214259
2025-11-18T05:00:00Z,405.38,408.9,393.71,401.25,80688637
2025-11-19T05:00:00Z,406.18,411.78,398.5,403.99,72047704
2025-11-20T05:00:00Z,414.63,428.94,394.74,395.23,113548827
2025-11-21T05:00:00Z,402.32,402.8,383.76,391.09,100460633
2025-11-24T05:00:00Z,402.17,421.72,401.09,417.78,96806374
2025-11-25T05:00:00Z,414.42,420.48,405.95,419.4,71915624
2025-11-26T05:00:00Z,423.95,426.94,416.89,426.58,63462996
2025-11-28T05:00:00Z,426.59,432.93,426.2,430.17,36252861
2025-12-01T05:00:00Z,425.32,433.6599,425.29,430.14,57463552
2025-12-02T05:00:00Z,430.81,436.8,422.12,429.24,69336626
2025-12-03T05:00:00Z,432.1,447.92,431.11,446.74,87482964
2025-12-04T05:00:00Z,449.94,454.63,445.39,454.53,71906488
2025-12-05T05:00:00Z,453.03,458.87,451.66,455.0,56427522
2025-12-08T05:00:00Z,447.445,449.7463,435.25,439.58,69165753
2025-12-09T05:00:00Z,437.54,452.39,435.7,445.17,62367442
2025-12-10T05:00:00Z,446.065,456.88,443.61,451.45,63257475
2025-12-11T05:00:00Z,448.945,449.2699,440.33,446.89,55979492
2025-12-12T05:00:00Z,448.09,463.01,441.67,458.96,95656749
2025-12-15T05:00:00Z,469.44,481.7694,467.66,475.31,114542204
2025-12-16T05:00:00Z,472.21,491.5,465.83,489.88,107608075
2025-12-17T05:00:00Z,488.22,495.2799,466.2,467.26,106490405
2025-12-18T05:00:00Z,478.16,490.86,473.12,483.37,95168446
2025-12-19T05:00:00Z,488.12,490.49,474.72,481.2,103305424
2025-12-22T05:00:00Z,489.88,498.83,485.33,488.73,86916066
2025-12-23T05:00:00Z,489.395,491.97,482.84,485.56,58223633
2025-12-24T05:00:00Z,488.48,490.9,476.8,485.4,41285429
2025-12-26T05:00:00Z,485.23,489.09,473.82,475.19,58780659
2025-12-29T05:00:00Z,469.0,469.4,459.0,459.64,66263033
2025-12-30T05:00:00Z,461.09,463.12,453.83,454.43,59238464
2025-12-31T05:00:00Z,456.1,456.55,449.3,449.72,49077961
2026-01-02T05:00:00Z,457.8,458.34,435.3,438.07,85535406
2026-01-05T05:00:00Z,447.99,457.5499,444.57,451.67,67940839
2026-01-06T05:00:00Z,446.38,448.25,428.78,432.96,89093758
2026-01-07T05:00:00Z,435.9,438.37,431.29,431.41,59828790
2026-01-08T05:00:00Z,427.89,436.89,424.365,435.8,57041094
2026-01-09T05:00:00Z,435.945,449.05,430.39,445.01,67331456
2026-01-12T05:00:00Z,441.225,454.3,438.0,448.96,61649627
2026-01-13T05:00:00Z,450.2,451.81,443.95,447.2,53719214
2026-01-14T05:00:00Z,442.81,443.91,434.22,439.2,57259500
2026-01-15T05:00:00Z,441.125,445.36,437.65,438.57,49465813
2026-01-16T05:00:00Z,439.5,447.25,435.2601,437.5,60220551
2026-01-20T05:00:00Z,429.36,430.725,417.44,419.25,63187336
2026-01-21T05:00:00Z,421.66,438.2,419.6201,431.44,68123987
2026-01-22T05:00:00Z,435.16,449.5,432.6293,449.36,71546729
2026-01-23T05:00:00Z,447.425,452.43,444.04,449.06,56771364
2026-01-26T05:00:00Z,445.0,445.04,434.28,435.2,49397415
2026-01-27T05:00:00Z,437.41,437.52,430.69,430.9,37733077
2026-01-28T05:00:00Z,431.91,438.26,430.1,431.46,54857403
2026-01-29T05:00:00Z,437.8,440.2299,414.62,416.56,81686127
2026-01-30T05:00:00Z,425.35,439.88,422.7,430.41,82626066
2026-02-02T05:00:00Z,421.29,427.15,414.5,421.81,58739455
2026-02-03T05:00:00Z,424.27,428.56,413.6901,421.96,56886549
2026-02-04T05:00:00Z,420.46,423.9,399.18,406.01,74606873
2026-02-05T05:00:00Z,397.015,402.1,387.5309,397.21,72819838
2026-02-06T05:00:00Z,400.87,414.55,397.751,411.11,62677144
2026-02-09T05:00:00Z,409.905,421.25,407.29,417.32,54484258
2026-02-10T05:00:00Z,418.08,427.25,417.0,425.21,64450233
2026-02-11T05:00:00Z,427.955,436.35,420.03,428.27,57361989
2026-02-12T05:00:00Z,430.3,436.23,414.0,417.07,61933359
2026-02-13T05:00:00Z,414.305,424.06,410.88,417.44,51434147
2026-02-17T05:00:00Z,412.36,413.72,400.51,410.63,59678789
2026-02-18T05:00:00Z,411.11,416.9,409.58,411.32,45921402
2026-02-19T05:00:00Z,407.25,415.2499,404.11,411.71,51019638
2026-02-20T05:00:00Z,408.3,414.7,405.5,411.82,57912225
2026-02-23T05:00:00Z,407.285,407.7,394.04,399.83,69680026
2026-02-24T05:00:00Z,399.5,410.82,397.64,409.38,58579482
2026-02-25T05:00:00Z,412.15,420.34,412.15,417.4,54809704
2026-02-26T05:00:00Z,414.42,416.81,403.66,408.58,53602497
2026-02-27T05:00:00Z,402.94,407.12,398.11,402.51,56890097
2026-03-02T05:00:00Z,390.6,404.54,388.25,403.32,55088338
2026-03-03T05:00:00Z,395.09,396.34,385.39,392.43,62617298
2026-03-04T05:00:00Z,397.845,408.33,394.58,405.94,68305513
2026-03-05T05:00:00Z,401.57,408.62,399.42,405.55,51925898
2026-03-06T05:00:00Z,398.09,402.35,394.21,396.73,64054561
2026-03-09T04:00:00Z,390.05,401.59,381.4,398.68,67018911
2026-03-10T04:00:00Z,402.22,406.59,398.19,399.235,59258743
2026-03-11T04:00:00Z,402.28,416.3799,402.15,407.82,62559930
2026-03-12T04:00:00Z,405.175,406.5,394.65,395.01,60973793
