timestamp,open,high,low,close,volume
2025-01-02T05:00:00Z,425.53,426.07,414.85,418.58,16896469
2025-01-03T05:00:00Z,421.08,424.03,419.54,423.35,16662943
2025-01-06T05:00:00Z,428.0,434.32,425.4774,427.85,20573648
2025-01-07T05:00:00Z,429.0,430.65,420.8,422.37,18139065
2025-01-08T05:00:00Z,423.46,426.97,421.54,424.56,15054575
2025-01-10T05:00:00Z,424.63,424.71,415.02,418.95,20201132
2025-01-13T05:00:00Z,415.235,418.5,412.29,417.19,17604780
2025-01-14T05:00:00Z,417.81,419.74,410.72,415.67,16935856
2025-01-15T05:00:00Z,419.13,428.15,418.265,426.31,19637838
2025-01-16T05:00:00Z,428.695,429.49,424.39,424.58,15300023
2025-01-17T05:00:00Z,434.085,434.48,428.17,429.03,26197507
2025-01-21T05:00:00Z,430.2,430.8999,425.595,428.5,26085703
2025-01-22T05:00:00Z,437.56,447.27,436.0,446.2,27803811
2025-01-23T05:00:00Z,442.0,446.75,441.5048,446.71,18389270
2025-01-24T05:00:00Z,445.16,446.65,441.4,444.06,15549453
2025-01-27T05:00:00Z,424.01,435.2,423.5,434.56,35647805
2025-01-28T05:00:00Z,434.6,448.38,431.38,447.2,23491703
2025-01-29T05:00:00Z,446.69,446.88,440.4,442.33,23581370
2025-01-30T05:00:00Z,418.77,422.86,413.16,414.99,54586260
2025-01-31T05:00:00Z,418.98,420.69,414.91,415.06,34223388
2025-02-03T05:00:00Z,411.6,415.41,408.66,410.92,25679149
2025-02-04T05:00:00Z,412.685,413.9199,409.74,412.37,20532096
2025-02-05T05:00:00Z,412.35,413.827,410.4,413.29,16336188
2025-02-06T05:00:00Z,414.0,418.2,414.0,415.82,16309755
2025-02-07T05:00:00Z,416.48,418.65,408.1,409.75,22886844
2025-02-10T05:00:00Z,413.71,415.4624,410.92,412.22,20817919
2025-02-11T05:00:00Z,409.64,412.49,409.3,411.44,18140592
2025-02-12T05:00:00Z,407.21,410.75,404.3673,409.04,19121734
2025-02-13T05:00:00Z,407.0,411.0,406.36,410.54,23891731
2025-02-14T05:00:00Z,407.79,408.91,405.88,408.43,22758464
2025-02-18T05:00:00Z,408.0,410.597,406.5,409.64,21423051
2025-02-19T05:00:00Z,407.88,415.49,407.65,414.77,24114197
2025-02-20T05:00:00Z,415.29,419.31,412.54,416.13,23508728
2025-02-21T05:00:00Z,417.335,418.048,407.89,408.21,27524799
2025-02-24T05:00:00Z,408.51,409.37,399.32,404.0,26443656
2025-02-25T05:00:00Z,401.1,401.915,396.7,397.9,29387402
2025-02-26T05:00:00Z,398.01,403.6,394.245,399.73,19618954
2025-02-27T05:00:00Z,401.265,405.74,392.17,392.53,21127406
2025-02-28T05:00:00Z,392.655,397.63,386.57,396.99,32845658
2025-03-03T05:00:00Z,398.82,398.82,386.155,388.49,23007726
2025-03-04T05:00:00Z,383.4,392.58,381.0,388.61,29342923
2025-03-05T05:00:00Z,389.34,401.67,388.81,401.02,23433132
2025-03-06T05:00:00Z,394.28,402.15,392.6777,396.89,23304625
2025-03-07T05:00:00Z,392.32,394.8,385.54,393.31,22034087
2025-03-10T04:00:00Z,385.84,386.4,377.22,380.16,32840134
2025-03-11T04:00:00Z,379.0,386.0,376.91,380.45,30380177
2025-03-12T04:00:00Z,382.95,385.2165,378.9507,383.27,24253567
2025-03-13T04:00:00Z,383.155,385.32,377.45,378.77,20473017
2025-03-14T04:00:00Z,379.775,390.23,379.51,388.56,19952846
2025-03-17T04:00:00Z,386.7,392.705,385.57,388.7,22474272
2025-03-18T04:00:00Z,387.07,387.37,381.1,383.52,19486850
2025-03-19T04:00:00Z,385.525,389.68,384.0,387.82,19185532
2025-03-20T04:00:00Z,385.735,391.785,383.28,386.84,18470542
2025-03-21T04:00:00Z,383.215,391.74,382.8,391.26,39675928
2025-03-24T04:00:00Z,395.4,395.4,389.81,393.08,21004548
2025-03-25T04:00:00Z,393.915,396.36,392.64,395.16,15774968
2025-03-26T04:00:00Z,395.0,395.31,388.57,389.97,16132906
2025-03-27T04:00:00Z,390.13,392.24,387.395,390.58,13766761
2025-03-28T04:00:00Z,388.08,389.13,376.93,378.8,21632016
